order_id,customer_id,order_date,payment_method,marketing_channel,total_amount
2531,1515,2023-04-14,PayPal,Social Media,341.32
2532,1046,2024-06-05,PayPal,Social Media,206.17
2533,1481,2024-08-14,Card,Email,411.88
2534,1862,2024-08-31,PayPal,Organic,164.44
2535,79,2023-08-02,PayPal,Organic,350.18
2536,582,2024-05-29,PayPal,Email,95.52
2537,1837,2023-05-18,Card,Social Media,151.96
2538,1766,2023-07-25,PayPal,Referral,26.78
2539,1192,2023-08-31,PayPal,Paid Ads,439.8
2540,1439,2024-06-02,Card,Paid Ads,206.4
2541,1643,2024-08-30,Bank Transfer,Email,85.63
2542,1827,2023-08-30,PayPal,Paid Ads,227.86
2543,246,2024-01-21,PayPal,Referral,289.57
2544,673,2023-01-19,Card,Organic,394.11
2545,1567,2024-07-22,Bank Transfer,Referral,148.19
2546,1548,2023-05-20,Card,Social Media,455.1
2547,1990,2023-03-15,Bank Transfer,Email,366.06
2548,998,2023-06-25,Bank Transfer,Social Media,172.91
2549,351,2023-08-16,PayPal,Email,379.0
2550,393,2023-05-23,PayPal,Referral,467.99
2551,1416,2023-10-31,Bank Transfer,Social Media,201.05
2552,522,2024-01-07,PayPal,Email,473.74
2553,1667,2023-09-19,PayPal,Email,385.9
2554,1398,2023-11-08,PayPal,Email,51.64
2555,1811,2024-10-02,PayPal,Social Media,283.74
2556,817,2023-01-13,Bank Transfer,Social Media,434.82
2557,277,2023-09-04,Bank Transfer,Organic,100.7
2558,408,2023-12-16,Bank Transfer,Paid Ads,452.54
2559,447,2024-12-25,Bank Transfer,Paid Ads,413.53
2560,1387,2024-08-19,Bank Transfer,Organic,78.79
2561,395,2023-01-28,Card,Email,272.19
2562,1305,2024-08-16,PayPal,Organic,93.14
2563,1721,2024-09-19,Card,Paid Ads,339.51
2564,314,2024-04-25,Card,Referral,270.02
2565,556,2024-11-13,Bank Transfer,Paid Ads,287.9
2566,1469,2023-11-15,Card,Paid Ads,104.01
2567,1117,2024-08-20,Card,Referral,93.26
2568,457,2023-06-10,Card,Organic,372.07
2569,893,2024-02-03,Bank Transfer,Paid Ads,80.06
2570,169,2023-08-23,Bank Transfer,Paid Ads,211.78
2571,1365,2023-05-04,PayPal,Email,156.9
2572,1493,2023-09-07,Bank Transfer,Social Media,434.64
2573,1394,2024-02-11,Card,Organic,459.05
2574,119,2024-05-15,PayPal,Referral,179.12
2575,84,2024-09-25,PayPal,Social Media,321.69
2576,1054,2023-04-20,PayPal,Referral,431.38
2577,77,2024-10-09,PayPal,Email,367.37
2578,1707,2024-03-16,Bank Transfer,Social Media,267.72
2579,1130,2024-09-14,Bank Transfer,Organic,487.94
2580,887,2023-11-24,Bank Transfer,Email,85.74
2581,397,2023-09-24,PayPal,Organic,51.6
2582,1168,2023-09-16,PayPal,Organic,389.82
2583,1021,2023-10-30,Card,Paid Ads,45.25
2584,143,2024-09-02,PayPal,Social Media,346.44
2585,946,2023-03-21,Card,Email,30.7
2586,822,2023-05-07,Card,Organic,433.04
2587,144,2024-04-18,Card,Email,103.67
2588,669,2024-09-19,PayPal,Social Media,314.04
2589,252,2024-04-27,Card,Paid Ads,309.04
2590,1445,2024-01-28,Card,Social Media,377.17
2591,922,2024-09-21,Card,Referral,395.95
2592,613,2023-09-12,Bank Transfer,Paid Ads,31.83
2593,1244,2023-03-25,PayPal,Referral,196.88
2594,1562,2024-02-01,Card,Social Media,146.31
2595,519,2024-03-02,PayPal,Social Media,131.53
2596,1124,2024-06-05,PayPal,Email,366.6
2597,1985,2024-02-29,Bank Transfer,Referral,451.18
2598,638,2023-07-04,Card,Social Media,152.78
2599,1192,2024-09-15,Card,Paid Ads,139.68
2600,1692,2023-10-18,Bank Transfer,Organic,434.77
2601,255,2024-09-27,PayPal,Email,150.94
2602,1882,2024-11-09,PayPal,Social Media,201.57
2603,1886,2023-03-10,Bank Transfer,Organic,168.59
2604,767,2024-04-13,Card,Social Media,76.69
2605,1603,2024-08-10,Card,Email,325.42
2606,1031,2023-05-24,Bank Transfer,Organic,245.65
2607,474,2023-05-13,Bank Transfer,Email,159.25
2608,470,2023-01-30,PayPal,Referral,311.57
2609,1065,2023-06-15,Bank Transfer,Paid Ads,454.24
2610,1906,2023-03-26,Bank Transfer,Referral,407.07
2611,1912,2023-03-10,PayPal,Referral,364.03
2612,131,2023-08-19,Bank Transfer,Referral,253.73
2613,1239,2023-01-06,PayPal,Organic,109.98
2614,1315,2024-07-07,Card,Organic,367.44
2615,393,2023-07-03,Card,Paid Ads,329.68
2616,1972,2023-01-07,PayPal,Email,79.28
2617,290,2024-02-22,Card,Organic,418.85
2618,1351,2023-04-25,PayPal,Paid Ads,62.13
2619,1826,2024-01-29,PayPal,Social Media,101.17
2620,444,2024-01-20,PayPal,Referral,232.33
2621,1628,2024-09-07,Card,Email,113.62
2622,1972,2023-11-16,Card,Email,436.81
2623,1999,2024-02-26,Card,Social Media,289.08
2624,579,2024-09-20,PayPal,Referral,476.39
2625,566,2023-09-05,PayPal,Organic,216.47
2626,311,2024-04-30,Card,Referral,414.87
2627,1876,2023-06-23,Bank Transfer,Referral,29.68
2628,697,2024-12-01,PayPal,Organic,45.77
2629,297,2023-04-14,Bank Transfer,Referral,439.69
2630,120,2023-07-01,Card,Social Media,320.54
2631,1438,2024-08-30,Bank Transfer,Social Media,404.93
2632,343,2024-04-12,PayPal,Paid Ads,204.88
2633,1549,2024-12-08,PayPal,Paid Ads,262.79
2634,685,2024-10-05,PayPal,Email,179.79
2635,1642,2023-03-19,Card,Referral,353.03
2636,1866,2024-06-01,Bank Transfer,Organic,69.1
2637,535,2024-07-08,PayPal,Organic,233.37
2638,233,2024-08-17,PayPal,Email,36.92
2639,144,2023-09-06,Card,Organic,393.69
2640,791,2023-10-07,Card,Organic,44.0
2641,725,2023-03-29,Bank Transfer,Referral,484.41
2642,1030,2024-08-20,PayPal,Email,258.78
2643,1350,2024-11-16,Bank Transfer,Paid Ads,53.65
2644,446,2024-07-12,Card,Organic,273.18
2645,746,2023-11-01,PayPal,Email,242.83
2646,1460,2023-04-12,Bank Transfer,Social Media,177.32
2647,1120,2023-09-21,Card,Social Media,207.08
2648,1293,2024-05-18,PayPal,Organic,363.17
2649,36,2024-05-04,Card,Referral,129.11
2650,204,2024-11-26,Card,Organic,498.73
2651,1962,2024-01-18,Card,Paid Ads,352.44
2652,712,2024-12-11,Bank Transfer,Referral,137.3
2653,817,2023-02-09,Card,Social Media,263.99
2654,1166,2023-05-30,Bank Transfer,Referral,132.75
2655,249,2024-02-08,Bank Transfer,Paid Ads,248.46
2656,936,2023-09-10,PayPal,Referral,257.07
2657,512,2024-01-02,PayPal,Social Media,137.05
2658,157,2023-04-04,Bank Transfer,Social Media,420.67
2659,1401,2024-02-16,PayPal,Referral,384.31
2660,110,2024-01-05,PayPal,Social Media,399.5
2661,1562,2024-08-28,PayPal,Referral,482.14
2662,1800,2024-12-25,PayPal,Referral,372.0
2663,555,2024-09-29,Card,Organic,274.94
2664,1871,2024-12-03,PayPal,Paid Ads,333.75
2665,138,2023-01-04,PayPal,Referral,417.7
2666,1715,2024-03-30,Card,Organic,180.76
2667,882,2024-03-19,Card,Paid Ads,359.64
2668,1929,2024-12-21,Card,Organic,442.27
2669,661,2023-03-01,PayPal,Social Media,313.19
2670,402,2024-12-22,PayPal,Referral,291.92
2671,1642,2023-07-02,Bank Transfer,Referral,351.71
2672,1907,2024-05-16,Bank Transfer,Email,331.55
2673,1290,2023-05-04,Card,Email,25.99
2674,1575,2024-01-27,Card,Social Media,427.87
2675,885,2023-10-08,Bank Transfer,Social Media,42.26
2676,644,2023-04-05,Bank Transfer,Organic,458.74
2677,575,2023-05-07,PayPal,Paid Ads,357.35
2678,1906,2024-05-16,PayPal,Email,329.15
2679,244,2023-04-25,Bank Transfer,Email,34.95
2680,253,2024-11-20,Bank Transfer,Organic,360.24
2681,1204,2024-09-24,Bank Transfer,Social Media,323.57
2682,816,2024-01-26,Bank Transfer,Organic,62.5
2683,1281,2023-02-22,Bank Transfer,Social Media,494.0
2684,136,2024-10-30,Bank Transfer,Paid Ads,478.67
2685,123,2023-01-30,PayPal,Email,81.04
2686,1963,2024-04-03,PayPal,Email,27.98
2687,513,2023-08-19,Bank Transfer,Social Media,273.75
2688,1869,2023-09-11,Bank Transfer,Referral,108.0
2689,230,2024-03-08,PayPal,Social Media,152.21
2690,1062,2023-08-12,Card,Organic,431.67
2691,964,2024-01-15,Card,Email,207.37
2692,1167,2023-08-24,Card,Social Media,316.75
2693,335,2024-03-12,Bank Transfer,Social Media,484.73
2694,1658,2024-12-04,PayPal,Social Media,319.88
2695,212,2023-05-25,PayPal,Organic,191.13
2696,1292,2024-06-21,Bank Transfer,Organic,121.62
2697,233,2024-06-27,Bank Transfer,Social Media,199.42
2698,1676,2024-09-30,Bank Transfer,Organic,91.03
2699,1575,2024-01-02,PayPal,Social Media,457.54
2700,1393,2024-04-12,Bank Transfer,Email,208.21
2701,128,2024-03-01,Bank Transfer,Referral,460.47
2702,22,2024-05-30,PayPal,Referral,149.43
2703,1199,2024-07-14,Card,Email,311.37
2704,1230,2023-09-26,Card,Paid Ads,491.27
2705,1600,2024-11-19,PayPal,Referral,373.2
2706,1148,2023-06-26,PayPal,Paid Ads,28.53
2707,1235,2023-09-01,Card,Email,277.87
2708,1133,2024-02-06,Bank Transfer,Email,157.66
2709,1033,2023-10-31,PayPal,Social Media,317.99
2710,357,2023-10-10,PayPal,Email,179.57
2711,507,2023-10-10,Bank Transfer,Email,46.64
2712,1074,2024-11-17,Bank Transfer,Social Media,342.29
2713,1590,2023-01-06,PayPal,Referral,211.01
2714,537,2023-02-09,Bank Transfer,Paid Ads,481.74
2715,777,2023-01-03,PayPal,Email,118.09
2716,1850,2023-12-19,Card,Email,70.78
2717,67,2024-12-08,Bank Transfer,Organic,271.51
2718,1567,2024-10-15,Card,Email,63.19
2719,426,2024-02-21,Bank Transfer,Paid Ads,460.99
2720,992,2023-09-23,PayPal,Organic,34.85
2721,491,2024-06-10,Card,Email,21.07
2722,198,2023-03-05,Card,Social Media,463.62
2723,1976,2024-11-02,Bank Transfer,Social Media,488.15
2724,983,2024-07-30,PayPal,Paid Ads,233.03
2725,519,2024-12-27,Card,Organic,132.6
2726,1879,2024-02-12,Card,Email,378.7
2727,912,2024-05-25,Bank Transfer,Email,463.3
2728,274,2024-05-30,PayPal,Organic,65.05
2729,1839,2023-03-23,Bank Transfer,Email,366.97
2730,380,2024-07-04,PayPal,Organic,77.14
2731,1162,2024-09-28,PayPal,Referral,280.45
2732,1805,2024-11-01,Card,Social Media,143.75
2733,1493,2024-07-29,Bank Transfer,Social Media,215.39
2734,465,2024-10-05,Card,Paid Ads,232.67
2735,1596,2024-03-03,PayPal,Referral,221.21
2736,605,2024-02-01,Bank Transfer,Email,225.45
2737,653,2024-01-14,PayPal,Referral,260.8
2738,756,2023-12-08,PayPal,Organic,187.72
2739,46,2024-08-17,Card,Organic,69.28
2740,599,2024-07-01,Card,Referral,477.04
2741,920,2024-01-05,Card,Email,344.43
2742,1486,2023-05-24,Bank Transfer,Referral,377.98
2743,1702,2023-05-11,Bank Transfer,Email,184.19
2744,196,2023-09-18,Bank Transfer,Paid Ads,22.9
2745,1369,2023-03-18,Bank Transfer,Email,100.04
2746,998,2023-02-07,Card,Organic,247.63
2747,326,2024-01-18,Bank Transfer,Paid Ads,29.82
2748,1658,2023-04-23,Bank Transfer,Email,102.79
2749,596,2023-11-29,Bank Transfer,Organic,217.46
2750,1058,2024-06-07,Card,Referral,453.09
2751,1983,2024-07-03,Bank Transfer,Social Media,292.5
2752,440,2023-05-19,Bank Transfer,Social Media,423.87
2753,353,2024-11-24,PayPal,Paid Ads,392.31
2754,1491,2024-07-05,Card,Referral,242.77
2755,1082,2023-06-17,Bank Transfer,Referral,490.73
2756,1050,2023-04-17,Card,Social Media,225.67
2757,1909,2023-11-06,Bank Transfer,Referral,151.55
2758,1924,2024-05-25,PayPal,Social Media,163.25
2759,262,2024-04-04,Bank Transfer,Referral,206.72
2760,709,2024-02-08,PayPal,Organic,52.94
2761,1573,2023-03-19,PayPal,Social Media,494.31
2762,1658,2023-01-28,Bank Transfer,Social Media,106.48
2763,1840,2024-01-21,PayPal,Paid Ads,56.31
2764,596,2024-11-23,Card,Organic,384.72
2765,382,2024-08-28,PayPal,Email,419.61
2766,1657,2024-06-09,Bank Transfer,Referral,282.38
2767,332,2024-10-18,PayPal,Paid Ads,383.68
2768,780,2024-03-21,Card,Referral,99.07
2769,1783,2023-03-06,Card,Paid Ads,319.33
2770,954,2023-03-05,PayPal,Organic,443.24
2771,969,2024-01-26,PayPal,Referral,76.55
2772,1753,2024-05-06,Bank Transfer,Social Media,88.31
2773,1143,2024-06-24,Bank Transfer,Social Media,132.16
2774,916,2024-10-10,Card,Email,115.39
2775,441,2023-03-08,Bank Transfer,Referral,151.98
2776,480,2024-11-18,Card,Paid Ads,307.52
2777,447,2023-12-03,Bank Transfer,Social Media,36.27
2778,1979,2024-06-04,Bank Transfer,Organic,265.89
2779,807,2023-04-02,PayPal,Email,151.98
2780,504,2024-02-15,Bank Transfer,Email,386.04
2781,1084,2024-01-13,Bank Transfer,Paid Ads,200.22
2782,1454,2024-03-07,PayPal,Referral,349.52
2783,1395,2023-09-26,PayPal,Email,392.88
2784,348,2023-12-02,Bank Transfer,Social Media,144.74
2785,657,2023-04-12,PayPal,Paid Ads,141.68
2786,52,2023-04-23,PayPal,Paid Ads,24.71
2787,1948,2024-06-29,PayPal,Email,91.3
2788,1421,2024-09-20,Card,Email,218.69
2789,524,2024-12-10,Card,Referral,54.92
2790,1468,2023-07-23,PayPal,Social Media,296.35
2791,285,2023-04-18,PayPal,Social Media,144.25
2792,1783,2024-02-20,Card,Referral,115.82
2793,252,2024-05-08,Bank Transfer,Paid Ads,92.78
2794,447,2024-07-14,Bank Transfer,Email,52.79
2795,948,2023-04-22,Card,Paid Ads,45.91
2796,1032,2024-05-28,PayPal,Email,271.11
2797,1083,2024-12-14,PayPal,Email,319.69
2798,762,2024-04-01,PayPal,Referral,188.18
2799,1054,2024-11-05,Bank Transfer,Organic,410.78
2800,1397,2024-01-21,Bank Transfer,Organic,492.73
2801,1089,2023-05-27,Bank Transfer,Social Media,452.9
2802,1442,2024-07-07,Bank Transfer,Referral,89.73
2803,457,2024-04-18,Card,Organic,477.93
2804,1230,2023-11-29,PayPal,Referral,66.63
2805,1812,2024-03-30,Bank Transfer,Email,450.99
2806,133,2023-06-21,PayPal,Email,494.42
2807,1895,2024-11-06,Card,Email,358.9
2808,955,2024-08-26,Bank Transfer,Referral,219.99
2809,359,2024-03-05,Card,Email,148.13
2810,350,2024-01-14,PayPal,Social Media,356.55
2811,1778,2023-03-25,PayPal,Paid Ads,400.87
2812,1748,2023-04-02,Card,Paid Ads,163.56
2813,233,2023-02-12,Bank Transfer,Email,78.62
2814,535,2023-03-11,PayPal,Social Media,338.39
2815,1656,2023-02-13,Card,Social Media,54.85
2816,574,2023-04-18,PayPal,Email,450.3
2817,607,2023-02-05,Bank Transfer,Paid Ads,186.31
2818,886,2023-06-17,Bank Transfer,Paid Ads,151.98
2819,1908,2024-12-28,PayPal,Social Media,385.75
2820,1916,2023-08-03,Card,Paid Ads,250.53
2821,1223,2024-10-03,Card,Email,476.31
2822,495,2024-08-25,PayPal,Organic,389.86
2823,436,2024-08-09,Card,Referral,477.59
2824,1737,2023-01-31,Card,Email,479.46
2825,1221,2023-08-25,Bank Transfer,Email,73.9
2826,28,2024-10-22,Bank Transfer,Referral,168.3
2827,1821,2024-11-01,Bank Transfer,Organic,280.3
2828,1464,2023-01-12,Card,Referral,435.67
2829,1076,2024-04-21,Card,Organic,82.13
2830,821,2024-09-12,Card,Referral,341.54
2831,1903,2023-10-27,Bank Transfer,Email,364.02
2832,9,2023-06-26,Card,Organic,146.53
2833,1096,2023-09-27,PayPal,Email,416.01
2834,573,2024-11-09,PayPal,Email,376.89
2835,956,2024-02-08,Bank Transfer,Email,419.62
2836,1506,2024-10-07,PayPal,Social Media,481.46
2837,1019,2023-04-03,Card,Social Media,220.96
2838,1347,2024-02-14,Bank Transfer,Referral,313.27
2839,261,2024-12-02,Bank Transfer,Paid Ads,331.67
2840,422,2023-09-03,PayPal,Paid Ads,179.77
2841,1797,2023-09-02,PayPal,Social Media,416.54
2842,889,2024-12-01,Card,Social Media,468.52
2843,1530,2024-01-04,Bank Transfer,Referral,186.24
2844,1427,2023-06-20,Bank Transfer,Organic,190.22
2845,437,2024-09-20,PayPal,Referral,127.67
2846,1353,2024-03-27,PayPal,Social Media,336.93
2847,751,2024-05-25,PayPal,Paid Ads,417.53
2848,1741,2023-11-21,PayPal,Organic,60.45
2849,884,2023-03-20,PayPal,Referral,396.17
2850,85,2024-11-07,Card,Email,53.86
2851,232,2024-11-14,Card,Social Media,103.8
2852,1227,2024-04-29,PayPal,Email,458.94
2853,1071,2023-01-11,Card,Referral,369.34
2854,626,2024-10-29,Bank Transfer,Organic,220.11
2855,222,2023-07-13,Bank Transfer,Referral,467.04
2856,307,2023-12-08,Bank Transfer,Email,481.64
2857,1808,2024-04-26,PayPal,Referral,368.45
2858,1021,2024-03-15,Card,Referral,308.96
2859,1616,2023-09-26,PayPal,Organic,391.51
2860,776,2023-10-14,Bank Transfer,Email,213.91
2861,1312,2024-07-08,PayPal,Paid Ads,416.49
2862,437,2024-11-12,PayPal,Organic,272.09
2863,1024,2023-06-04,PayPal,Social Media,319.71
2864,1766,2023-07-25,Bank Transfer,Organic,218.18
2865,539,2023-06-19,Card,Referral,119.04
2866,728,2023-01-20,Card,Referral,418.33
2867,560,2024-11-16,PayPal,Paid Ads,403.8
2868,270,2024-12-31,Card,Referral,58.62
2869,597,2023-10-16,PayPal,Social Media,143.56
2870,1682,2024-07-17,PayPal,Referral,45.1
2871,150,2023-12-19,Bank Transfer,Paid Ads,139.11
2872,1292,2024-06-29,Bank Transfer,Referral,197.02
2873,1951,2024-12-02,Bank Transfer,Social Media,185.51
2874,1801,2024-04-18,PayPal,Email,463.12
2875,832,2024-11-16,Bank Transfer,Social Media,478.28
2876,43,2023-07-26,Bank Transfer,Organic,408.64
2877,1877,2024-05-04,Bank Transfer,Organic,88.5
2878,1380,2024-02-29,Bank Transfer,Email,475.81
2879,1306,2024-05-15,Card,Referral,322.36
2880,1529,2024-04-25,Bank Transfer,Organic,204.1
2881,856,2023-04-18,Card,Paid Ads,255.32
2882,819,2024-06-30,Bank Transfer,Email,318.36
2883,719,2023-12-16,PayPal,Social Media,452.32
2884,1347,2024-09-05,Bank Transfer,Referral,322.11
2885,786,2023-03-18,Card,Email,430.12
2886,845,2023-09-19,PayPal,Social Media,357.29
2887,1677,2023-07-23,Card,Organic,355.65
2888,1185,2023-01-14,PayPal,Social Media,329.43
2889,1877,2023-03-10,Card,Organic,24.92
2890,103,2023-01-05,Bank Transfer,Email,375.17
2891,1051,2023-08-01,Card,Social Media,378.64
2892,1257,2024-09-03,Card,Organic,494.68
2893,724,2024-06-29,Bank Transfer,Social Media,107.64
2894,624,2024-05-02,PayPal,Email,348.38
2895,1718,2023-03-25,Card,Organic,466.8
2896,1633,2024-08-02,PayPal,Social Media,84.66
2897,1685,2023-08-17,Card,Email,420.35
2898,1368,2023-08-05,PayPal,Referral,384.05
2899,1708,2023-08-05,Bank Transfer,Paid Ads,155.4
2900,1733,2024-11-21,Bank Transfer,Paid Ads,228.31
2901,938,2023-11-03,PayPal,Organic,361.33
2902,1861,2024-05-16,Card,Social Media,27.25
2903,171,2024-07-30,Card,Email,75.46
2904,881,2023-02-25,Card,Paid Ads,86.57
2905,806,2023-01-12,Bank Transfer,Paid Ads,393.3
2906,979,2023-12-15,Bank Transfer,Organic,202.34
2907,665,2024-07-23,PayPal,Social Media,403.61
2908,155,2023-08-14,Bank Transfer,Paid Ads,482.97
2909,781,2024-03-05,Card,Organic,229.17
2910,76,2023-06-12,PayPal,Email,79.93
2911,1196,2023-11-25,Card,Referral,382.24
2912,1247,2024-05-20,Bank Transfer,Social Media,231.3
2913,996,2023-08-01,Bank Transfer,Email,258.04
2914,1866,2024-11-03,PayPal,Paid Ads,59.69
2915,838,2024-06-28,PayPal,Referral,237.5
2916,1425,2024-06-14,PayPal,Referral,268.39
2917,519,2024-01-07,Bank Transfer,Organic,74.68
2918,929,2023-10-24,PayPal,Email,116.73
2919,86,2023-10-20,PayPal,Referral,189.7
2920,1165,2024-06-09,Bank Transfer,Paid Ads,197.65
2921,1865,2024-07-26,Bank Transfer,Paid Ads,163.5
2922,1131,2024-09-10,Card,Organic,208.74
2923,759,2024-05-13,Card,Organic,181.14
2924,1319,2024-06-06,Bank Transfer,Email,94.1
2925,962,2023-10-20,Card,Social Media,101.89
2926,15,2023-03-08,Bank Transfer,Referral,356.84
2927,1196,2024-01-10,Bank Transfer,Organic,382.62
2928,120,2023-03-09,Card,Email,301.33
2929,427,2024-05-05,Card,Email,55.62
2930,1167,2023-03-06,Bank Transfer,Paid Ads,113.76
2931,1777,2024-02-16,Card,Social Media,37.27
2932,1212,2024-04-20,PayPal,Social Media,332.64
2933,1932,2023-09-23,PayPal,Social Media,392.32
2934,1925,2023-09-22,Card,Social Media,475.83
2935,1018,2023-08-31,PayPal,Email,415.25
2936,1904,2023-01-26,PayPal,Referral,339.21
2937,789,2024-05-09,PayPal,Referral,139.05
2938,1768,2024-02-01,PayPal,Social Media,232.61
2939,1992,2023-09-26,Card,Referral,35.89
2940,206,2023-09-07,Bank Transfer,Email,51.39
2941,587,2023-02-02,Card,Referral,149.7
2942,82,2024-06-07,Bank Transfer,Social Media,365.62
2943,691,2023-01-12,Bank Transfer,Email,218.57
2944,1923,2024-11-03,Card,Email,438.8
2945,613,2023-04-30,Card,Social Media,63.01
2946,782,2023-10-17,Card,Referral,387.53
2947,1889,2024-08-17,Bank Transfer,Paid Ads,125.17
2948,1501,2023-03-09,Card,Referral,54.03
2949,63,2024-11-28,Bank Transfer,Referral,356.21
2950,1718,2023-05-07,Card,Social Media,191.89
2951,1030,2023-02-24,Bank Transfer,Email,498.66
2952,1000,2024-09-29,Bank Transfer,Social Media,342.17
2953,1517,2023-05-23,Card,Organic,74.04
2954,1682,2024-11-19,PayPal,Organic,309.86
2955,431,2024-12-11,PayPal,Email,151.01
2956,109,2023-10-10,PayPal,Organic,309.08
2957,1139,2023-08-22,Bank Transfer,Social Media,461.91
2958,1506,2024-04-10,Card,Email,55.39
2959,768,2023-03-25,PayPal,Referral,39.39
2960,1580,2023-08-26,Card,Organic,156.52
2961,1382,2023-07-24,Card,Email,480.07
2962,1836,2023-07-10,PayPal,Organic,485.74
2963,651,2024-03-27,Bank Transfer,Referral,270.39
2964,906,2024-10-01,Card,Organic,258.85
2965,1829,2024-12-20,PayPal,Paid Ads,451.9
2966,577,2023-02-06,Card,Social Media,151.26
2967,236,2024-02-19,PayPal,Referral,357.7
2968,1015,2024-11-08,PayPal,Email,173.75
2969,1641,2024-06-17,PayPal,Organic,432.11
2970,315,2023-08-25,Card,Referral,341.79
2971,307,2024-03-15,Card,Social Media,150.51
2972,1091,2023-11-30,Card,Paid Ads,309.0
2973,1375,2024-02-23,Bank Transfer,Referral,499.45
2974,1593,2023-10-18,Bank Transfer,Referral,449.31
2975,1511,2023-01-03,PayPal,Social Media,367.75
2976,1904,2024-01-17,Card,Email,471.39
2977,1430,2023-05-07,Card,Referral,96.38
2978,287,2024-03-21,Card,Paid Ads,143.98
2979,150,2023-10-07,Card,Social Media,354.49
2980,1597,2024-01-28,PayPal,Organic,90.93
2981,1270,2024-10-03,Bank Transfer,Referral,192.53
2982,963,2024-11-24,Card,Paid Ads,432.63
2983,964,2024-10-16,Bank Transfer,Organic,390.08
2984,294,2023-03-16,Bank Transfer,Referral,299.14
2985,348,2024-06-20,Card,Email,365.56
2986,1335,2024-10-10,Card,Paid Ads,147.3
2987,887,2024-03-01,Bank Transfer,Paid Ads,460.96
2988,197,2024-05-05,Bank Transfer,Email,363.75
2989,151,2023-06-02,Bank Transfer,Social Media,61.81
2990,580,2024-06-17,Card,Paid Ads,316.05
2991,1284,2023-07-03,Bank Transfer,Paid Ads,277.8
2992,647,2024-12-26,Card,Email,465.72
2993,689,2023-07-31,PayPal,Paid Ads,32.89
2994,1069,2023-02-18,PayPal,Organic,165.85
2995,1459,2023-09-17,Card,Email,276.16
2996,6,2023-06-11,PayPal,Organic,72.29
2997,977,2024-11-01,Card,Organic,110.27
2998,586,2024-05-04,Bank Transfer,Organic,258.62
2999,937,2024-07-02,Bank Transfer,Email,65.84
3000,670,2024-01-16,PayPal,Organic,408.78
3001,1744,2023-01-15,Card,Organic,360.55
3002,1800,2023-03-07,Card,Social Media,44.66
3003,926,2023-05-03,Card,Social Media,250.58
3004,1394,2023-11-20,PayPal,Social Media,178.6
3005,1350,2024-09-23,Bank Transfer,Social Media,441.55
3006,556,2024-08-02,PayPal,Email,106.89
